-6.088858460789949, 66.355298730917696, -2.985824706875628e-09, -6.819774673132185e-09, 7.941513144533225e-10
-6.011984896368248, 60.999349222166799, -4.024635502822093e-09, -7.260440160007793e-09, 8.742580788114017e-10
-5.935122192791165, 55.644161339112564, -5.124245714074580e-09, -7.496159872026563e-09, 9.439749064017490e-10
-5.858270207189534, 50.289725122242594, -6.236988261164749e-09, -7.509748049960577e-09, 1.001617690054008e-09
-5.781428796870872, 44.936030624441308, -7.334723091985072e-09, -7.318363262665386e-09, 1.049069862730518e-09
-5.704597819316889, 39.583067910816894, -8.520478899262137e-09, -7.044512967275443e-09, 1.104380006880178e-09
-5.627777132181099, 34.230827058528590, -9.612596204213362e-09, -6.540276970288907e-09, 1.145686624052413e-09
-5.550966593286232, 28.879298156614848, -1.060236428282044e-08, -5.847822342159786e-09, 1.176753085732874e-09
-5.474166060621894, 23.528471305821832, -1.144982374372068e-08, -4.985291831899446e-09, 1.196780574923616e-09
-5.397375392342052, 18.178336618432599, -1.218332436268132e-08, -4.000569434476729e-09, 1.211569490296116e-09
-5.320594446762613, 12.828884218096670, -1.272369128830580e-08, -2.897497926974314e-09, 1.215290723499305e-09
-5.243823082358969, 7.480104239660237, -1.308691075605333e-08, -1.718301548613236e-09, 1.211404299807915e-09
-5.167061157763582, 2.131986828996856, -1.319800252394797e-08, -4.913269629834854e-10, 1.194289173675146e-09
-5.090308531763589, -3.215477857161402, -1.378745080341058e-08, 7.745744069679683e-10, 1.230083125988588e-09
-5.013565063298375, -8.562299651392188, -1.463368090377473e-08, 2.203288011542853e-09, 1.298241849392323e-09
-4.936830611457129, -13.908488375750757, -1.517382394960371e-08, 3.757527555565652e-09, 1.350270537934993e-09
-4.860105035476516, -19.254053841937271, -1.538359707853812e-08, 5.373413798412940e-09, 1.385549595946641e-09
-4.783388194738208, -24.599005851463655, -1.534714048307951e-08, 7.026147405408341e-09, 1.412443154020468e-09
-4.706679948766571, -29.943354195819985, -1.507497121460499e-08, 8.683678075318127e-09, 1.432348563005158e-09
-4.629980157226257, -35.287108656640406, -1.448769707193980e-08, 1.025296827249205e-08, 1.437374911445077e-09
-4.553288679919790, -40.630279005868630, -1.359365197046970e-08, 1.166363575615698e-08, 1.426442066288658e-09
-4.476605376785275, -45.972875005922994, -1.247419638330979e-08, 1.290517630488609e-08, 1.405204906352654e-09
-4.399930107893991, -51.314906409860953, -1.124601081530571e-08, 1.404480283319148e-08, 1.384423612343305e-09
-4.323262733448042, -56.656382961543386, -9.802956597263522e-09, 1.489884613709104e-08, 1.348273827677094e-09
-4.246603113778065, -61.997314395798298, -8.237572951783359e-09, 1.549086975235518e-08, 1.302767775522710e-09
-4.169951109340745, -67.337710438584125, -6.586508543704221e-09, 1.577471063197725e-08, 1.246331902210196e-09
-4.093306580716659, -72.677580807152722, -4.935655812592268e-09, 1.582475476092738e-08, 1.186278784995116e-09
-4.016669388607831, -78.016935210211884, -3.303737877655821e-09, 1.556548612392539e-08, 1.117343635361142e-09
-3.940039393835426, -83.355783348087456, -1.805858784883424e-09, 1.550278675972233e-08, 1.074978291092221e-09
-3.863416457337477, -88.694134912885218, -3.487717866941711e-10, 1.529996576587961e-08, 1.033501389129388e-09
-3.786800440166477, -94.031999588652127, 1.086421991468568e-09, 1.541285069930994e-08, 1.022685268114158e-09
-3.710191203487197, -99.369387051537515, 2.550219950241008e-09, 1.545587520300759e-08, 1.015798761614822e-09
-3.633588608574259, -104.706306969953616, 4.115476472634154e-09, 1.568023096318593e-08, 1.029471157107798e-09
-3.556992516809904, -110.042769004736016, 5.730905469670468e-09, 1.570903809152208e-08, 1.039442962030691e-09
-3.480402789681728, -115.378782809303530, 7.361803754951642e-09, 1.551875146719348e-08, 1.044655209490057e-09
-3.403819288780298, -120.714358029817902, 8.964251296964324e-09, 1.508890518991727e-08, 1.043887569695826e-09
-3.327241875796955, -126.049504305343149, 1.043780731903637e-08, 1.434033717267580e-08, 1.031157259531241e-09
-3.250670412521458, -131.384231268004470, 1.172256384078119e-08, 1.330401801721536e-08, 1.007090585306747e-09
-3.174104760839785, -136.718548543146994, 1.284920646115167e-08, 1.210062836898203e-08, 9.787939835059575e-10
-3.097544782731855, -142.052465749494189, 1.381489489941729e-08, 1.077302124019078e-08, 9.480328577984059e-10
-3.020990340269148, -147.385992499305871, 1.449003379483312e-08, 9.271755329480935e-09, 9.078651970361269e-10
-2.944441295612608, -152.719138398535989, 1.489087856915464e-08, 7.679457596619383e-09, 8.617743581425859e-10
-2.867897511010260, -158.051913046990194, 1.499886649881945e-08, 6.044133069838762e-09, 8.100982784289762e-10
-2.791358848794989, -163.384326038483067, 1.486613985696700e-08, 4.436217370807334e-09, 7.564126053457945e-10
-2.714825171382361, -168.716386960994953, 1.444521414849680e-08, 2.882142475457706e-09, 6.984659208385261e-10
-2.638296341268244, -174.048105396828817, 1.375402403591880e-08, 1.433931792637222e-09, 6.372139914487655e-10
-2.561772221026671, -179.379490922766593, 1.276386156198661e-08, 1.382370862860338e-10, 5.711036938007466e-10
-2.485252673307525, 175.289446889774609, 1.261860176416535e-08, -1.039777833559639e-09, 5.495422027156732e-10
-2.408737560834378, 169.958698474586612, 1.242046372661243e-08, -2.199295672252696e-09, 5.305966258296050e-10
-2.332226746402222, 164.628254270514276, 1.195053953693617e-08, -3.285387581960864e-09, 5.047736309139860e-10
-2.255720092875183, 159.298104721300177, 1.125670484441999e-08, -4.253979838390901e-09, 4.740082913780990e-10
-2.179217463184433, 153.968240275429309, 1.048193050972024e-08, -5.119573465742993e-09, 4.439008893220792e-10
-2.102718720325758, 148.638651385973958, 9.623570052587262e-09, -5.865345049015782e-09, 4.137916567585929e-10
-2.026223727357579, 143.309328510438860, 8.590867750633115e-09, -6.401259927396797e-09, 3.790332792830041e-10
-1.949732347398543, 137.980262110606645, 7.449660689343439e-09, -6.712353001666500e-09, 3.413640928502639e-10
-1.873244443625384, 132.651442652383253, 6.330863714298011e-09, -6.872368274321783e-09, 3.056024325195395e-10
-1.796759879270714, 127.322860605643740, 5.262962931191064e-09, -6.902911065863865e-09, 2.723004983355533e-10
-1.720278517620796, 121.994506444078056, 4.177222161158997e-09, -6.686379340087546e-09, 2.367833571965525e-10
-1.643800222013327, 116.666370645037318, 3.159949868700323e-09, -6.292058556663518e-09, 2.020589942113175e-10
-1.567324855835290, 111.338443689379801, 2.236384893406064e-09, -5.724678225550230e-09, 1.681657438678829e-10
-1.490852282520639, 106.010716061317581, 1.453650294812966e-09, -5.065904905431736e-09, 1.371667052701196e-10
-1.414382365548210, 100.683178248262848, 8.068030747644534e-10, -4.276766765691149e-09, 1.074586815097392e-10
-1.337914968439450, 95.355820740674687, 3.757317012343850e-10, -4.007808051354277e-09, 9.401386752258783e-11
-1.261449954756260, 90.028634031905895, 1.806408361824860e-12, -3.614564897226895e-09, 7.959277615743733e-11
-1.184987188098782, 84.701608618049931, -3.678800562580281e-10, -3.966837471539954e-09, 8.240564198035962e-11
-1.108526532103191, 79.374734997788039, -7.980518934927852e-10, -4.253977300313577e-09, 8.374979461992660e-11
-1.032067850439526, 74.048003672236234, -1.428546732433393e-09, -4.997733924112557e-09, 9.363967884065522e-11
-0.955611006809494, 68.721405144792882, -2.176011682613561e-09, -5.587348144916390e-09, 1.000159551712439e-10
-0.879155864944251, 63.394929920985838, -3.081806207124542e-09, -6.152864809579772e-09, 1.055994149074121e-10
-0.802702288602283, 58.068568508320105, -4.099006600319518e-09, -6.577284053382319e-09, 1.085830560969476e-10
-0.726250141567124, 52.742311416125332, -5.132339885851696e-09, -6.747490129302018e-09, 1.074630783887565e-10
-0.649799287645273, 47.416149155403495, -6.147151385960842e-09, -6.688759734751939e-09, 1.030322507840579e-10
-0.573349590663877, 42.090072238676619, -7.237342300455829e-09, -6.537163076575040e-09, 9.759616154561493e-11
-0.496900914468707, 36.764071179834588, -8.327522386365802e-09, -6.221642035652860e-09, 9.015367134258423e-11
-0.420453122921870, 31.438136493983002, -9.290673408730831e-09, -5.679542744116406e-09, 7.990926724300075e-11
-0.344006079899610, 26.112258697291097, -1.014812116997032e-08, -4.974205873031999e-09, 6.785630525982988e-11
-0.267559649290214, 20.786428306839742, -1.089235732426079e-08, -4.134666290875475e-09, 5.440681798703639e-11
-0.191113694991731, 15.460635840469383, -1.152992452760938e-08, -3.189002003794681e-09, 3.990286686942886e-11
-0.114668080909905, 10.134871816628106, -1.198397316509587e-08, -2.142196773001444e-09, 2.436415548974169e-11
-0.038222670955887, 4.809126754219751, -1.220732417694449e-08, -1.027035917355293e-09, 8.172417881811779e-12
0.038222670955900, -0.516608827548106, -1.229688673238376e-08, 1.108781911984560e-10, -8.203728712580230e-12
0.114668080909917, -5.842344409315962, -1.332388416819903e-08, 1.363340155419640e-09, -2.680482971441352e-11
0.191113694991743, -11.168089471724317, -1.410562862918219e-08, 2.784826532217428e-09, -4.795857342359672e-11
0.267559649290214, -16.493853495565595, -1.451704424481393e-08, 4.298450480011170e-09, -7.070149235366555e-11
0.344006079899610, -21.819645961935951, -1.461752061757441e-08, 5.852405904132112e-09, -9.453806995508353e-11
0.420453122921870, -27.145476352387305, -1.457204450049072e-08, 7.471492563813543e-09, -1.201727404287196e-10
0.496900914468719, -32.471354149079211, -1.424573242712907e-08, 9.065522630703364e-09, -1.464452841895271e-10
0.573349590663889, -37.797288834930796, -1.357547740716763e-08, 1.052919083731459e-08, -1.719246873560951e-10
0.649799287645273, -43.123289893772828, -1.260771346336961e-08, 1.180770588381711e-08, -1.959103689458486e-10
0.726250141567137, -48.449366810499704, -1.152349664812439e-08, 1.300177313056095e-08, -2.202283132737718e-10
0.802702288602296, -53.775529071221541, -1.025602964598339e-08, 1.400053704861265e-08, -2.431580318330730e-10
0.879155864944264, -59.101786163416293, -8.807033500453821e-09, 1.471652179308390e-08, -2.631808385856757e-10
0.955611006809494, -64.428147576081997, -7.252489296891654e-09, 1.515621628238174e-08, -2.802602625001778e-10
1.032067850439526, -69.754622799889020, -5.658108485285282e-09, 1.534078571348626e-08, -2.945614116919547e-10
1.108526532103191, -75.081221327332372, -4.071055212251179e-09, 1.527999448578181e-08, -3.059796744879732e-10
1.184987188098795, -80.407952652884163, -2.543714373427190e-09, 1.505204774979978e-08, -3.157644088664471e-10
1.261449954756273, -85.734826273146069, -1.121822513863222e-09, 1.504204224176470e-08, -3.321458364749726e-10
1.337914968439450, -91.061851687002019, 2.758801393027633e-10, 1.488433657468337e-08, -3.476873540226629e-10
1.414382365548210, -96.389038395770825, 1.692577752563202e-09, 1.511577622637207e-08, -3.755507204610409e-10
1.490852282520639, -101.716395903359015, 3.155487417135551e-09, 1.521534444658462e-08, -4.044231742938581e-10
1.567324855835303, -107.043933716413790, 4.737963927150026e-09, 1.545478730737136e-08, -4.422963982450249e-10
1.643800222013340, -112.371661344476010, 6.340828122681965e-09, 1.540562504283744e-08, -4.780880532716100e-10
1.720278517620796, -117.699588300133513, 7.972347612952803e-09, 1.518534965111758e-08, -5.151022292059851e-10
1.796759879270714, -123.027724099174264, 9.533112761316859e-09, 1.466416714027922e-08, -5.486714302983889e-10
1.873244443625384, -128.356078260739935, 1.093093382161595e-08, 1.381314540538238e-08, -5.761151565536366e-10
1.949732347398543, -133.684660307479476, 1.214149970179774e-08, 1.271216576422336e-08, -5.984253032397818e-10
2.026223727357592, -139.013479765702868, 1.324737597424310e-08, 1.151029756863407e-08, -6.208791356120058e-10
2.102718720325771, -144.342546165535055, 1.411720559944128e-08, 1.012835387896461e-08, -6.379256579847325e-10
2.179217463184433, -149.671869041070153, 1.469534521467182e-08, 8.596947991911852e-09, -6.478613726216866e-10
2.255720092875196, -155.001457930525532, 1.499331300386839e-08, 6.991032207428181e-09, -6.516340687127485e-10
2.332226746402222, -160.331322376396400, 1.503212544074857e-08, 5.373010682607802e-09, -6.501548575689196e-10
2.408737560834391, -165.661471925610471, 1.481007690269833e-08, 3.785649054076558e-09, -6.430190579142604e-10
2.485252673307525, -170.991916129682807, 1.430535406208822e-08, 2.267814519063176e-09, -6.286498266571022e-10
2.561772221026671, -176.322664544870833, 1.350587868292999e-08, 8.680212585627039e-10, -6.055156385796044e-10
2.638296341268244, 178.346273267670398, 1.280475248930050e-08, -3.696859329632488e-10, -5.902828361216577e-10
2.714825171382374, 173.014887741732622, 1.274589514230850e-08, -1.561637420440222e-09, -6.089059379930838e-10
2.791358848795002, 167.683169305898758, 1.244629480538716e-08, -2.717561295879430e-09, -6.211406089642048e-10
2.867897511010260, 162.351108383386901, 1.187603733764729e-08, -3.778457800160812e-09, -6.243288587904084e-10
2.944441295612608, 157.018695391893999, 1.114009570039106e-08, -4.724400753820375e-09, -6.223941972452557e-10
3.020990340269148, 151.685920743439766, 1.035783710908575e-08, -5.580404243939340e-09, -6.209230549784043e-10
3.097544782731855, 146.352774844209677, 9.420475763958997e-09, -6.270147475113016e-09, -6.123860659011110e-10
3.174104760839798, 141.019248094397994, 8.335149428895830e-09, -6.745035863578018e-09, -5.946150762534544e-10
3.250670412521458, 135.685330888050828, 7.168902991846521e-09, -6.999423581349456e-09, -5.690510926574195e-10
3.327241875796955, 130.351013612908304, 6.092692695441675e-09, -7.171303019278653e-09, -5.470674755599672e-10
3.403819288780311, 125.016286650246983, 4.999821155614886e-09, -7.136166397638398e-09, -5.182533490181262e-10
3.480402789681741, 119.681140374721778, 3.924844346516668e-09, -6.886250495649117e-09, -4.820668077612813e-10
3.556992516809917, 114.345565154207392, 2.919995523431077e-09, -6.453384643851986e-09, -4.403031897479655e-10
3.633588608574259, 109.009551349639864, 2.030441928971407e-09, -5.893639714749587e-09, -3.958533697085914e-10
3.710191203487197, 103.673089314857492, 1.264519860230178e-09, -5.197877631356198e-09, -3.468908928878114e-10
3.786800440166490, 98.336169396441363, 6.825209455169722e-10, -4.657924234205747e-09, -3.115933467504183e-10
3.863416457337477, 92.998781933555961, 2.290066020122423e-10, -4.371484441093286e-09, -2.956186597386787e-10
3.940039393835439, 87.660917257789023, -1.769010753305639e-10, -4.330780309726415e-09, -2.985323663892204e-10
4.016669388607831, 82.322565692991276, -6.283530243578342e-10, -4.661224564244177e-09, -3.302679060181882e-10
4.093306580716659, 76.983717555115703, -1.195805004647750e-09, -5.172893238663669e-09, -3.799526553353959e-10
4.169951109340757, 71.644363152056570, -1.946638412122612e-09, -5.866974064103022e-09, -4.506808035392524e-10
4.246603113778065, 66.304492783487973, -2.825826797813134e-09, -6.438784883035869e-09, -5.221181653990563e-10
4.323262733448056, 60.964096740702118, -3.838560060409549e-09, -6.914723410359390e-09, -5.978893617626826e-10
4.399930107893991, 55.623165306447177, -4.915546542938149e-09, -7.185204801833335e-09, -6.698588704574854e-10
4.476605376785275, 50.281688754764744, -6.003111173287361e-09, -7.226082135017533e-09, -7.354910523602755e-10
4.553288679919803, 44.939657350826806, -7.090065485749407e-09, -7.075146991398582e-09, -7.976759456596668e-10
4.629980157226270, 39.597061350772449, -8.250746549007860e-09, -6.824898399226471e-09, -8.671574651719798e-10
4.706679948766584, 34.253891001544218, -9.324930957037513e-09, -6.350046380007258e-09, -9.288512333092929e-10
4.783388194738221, 28.910136540723798, -1.029519964955977e-08, -5.685632200434028e-09, -9.841522212604557e-10
4.860105035476516, 23.565788196367468, -1.114265061835419e-08, -4.860183104439319e-09, -1.033651855015349e-09
4.936830611457141, 18.220836186841083, -1.187326745303751e-08, -3.908516867915798e-09, -1.079726118663546e-09
5.013565063298388, 12.875270720654571, -1.242168147125080e-08, -2.839302881812491e-09, -1.117824731172424e-09
5.090308531763601, 7.529081996296001, -1.278372446775161e-08, -1.689610880561945e-09, -1.148640506681434e-09
5.167061157763582, 2.182260202065216, -1.293711916935428e-08, -4.929825596631655e-10, -1.170720492676704e-09
5.243823082358969, -3.165204484093016, -1.354527476729629e-08, 7.490470008987994e-10, -1.245062674073130e-09
5.320594446762626, -8.513321894756398, -1.438475868025213e-08, 2.153236025332141e-09, -1.354574275234511e-09
5.397375392342065, -13.862101873192831, -1.495321435584838e-08, 3.690051640912147e-09, -1.455185872054417e-09
5.474166060621907, -19.211554273528758, -1.522770287819453e-08, 5.306290649168755e-09, -1.545394659977791e-09
5.550966593286232, -24.561688960917991, -1.522447624994951e-08, 6.957999458383298e-09, -1.626824165529311e-09
5.627777132181099, -29.912515811710982, -1.498206475636560e-08, 8.619424731954297e-09, -1.703228574708025e-09
5.704597819316902, -35.264044713624720, -1.442822599420222e-08, 1.020216613633252e-08, -1.765214544926828e-09
5.781428796870884, -40.616285565913024, -1.357885166578005e-08, 1.164518008763360e-08, -1.811181269920475e-09
5.858270207189546, -45.969248279537446, -1.249634558949071e-08, 1.292645327008018e-08, -1.844736696444045e-09
5.935122192791178, -51.322942777338703, -1.127384685556127e-08, 1.408361469996363e-08, -1.875447876754539e-09
6.011984896368248, -56.677378994208674, -9.850162582408968e-09, 1.498254530319603e-08, -1.888362273736114e-09
6.088858460789962, -62.032566877262937, -8.295329165867343e-09, 1.562266084094833e-08, -1.886867376973520e-09
6.165743029104656, -67.388516386013833, -6.656122856962696e-09, 1.598127917844638e-08, -1.870212497171819e-09
6.242638744542411, -72.745237492544220, -4.989811377102334e-09, 1.606510352142332e-08, -1.840141260452493e-09
6.319545750517482, -78.102740181681668, -3.336099064599858e-09, 1.583467777267865e-08, -1.792129563870623e-09
6.396464190630816, -83.461034451173362, -1.812624073616638e-09, 1.581357398040568e-08, -1.784396517212272e-09
6.473394208672620, -88.820130311861575, -3.226594007168416e-10, 1.566648318714500e-08, -1.777978344226137e-09
6.550335948624798, -94.180037787859717, 1.155879521182668e-09, 1.581552182149714e-08, -1.820870896620837e-09
6.627289554663636, -99.540766916729012, 2.665671480904721e-09, 1.586009310543053e-08, -1.868577293839796e-09
6.704255171162220, -104.902327749655896, 4.289210578090559e-09, 1.611740323204140e-08, -1.960513894130501e-09
6.781232942693046, -110.264730351629879, 5.976559479591682e-09, 1.618735614443939e-08, -2.051852998468432e-09
6.858223014030638, -115.627984801622219, 7.674400559559788e-09, 1.599765279397168e-08, -2.134038027685050e-09
6.935225530154002, -120.992101192765190, 9.321406643929362e-09, 1.551827135454195e-08, -2.201952804846002e-09
7.012240636249353, -126.357089632531995, 1.085668598978790e-08, 1.474876361241291e-08, -2.252618118589667e-09
7.089268477712619, -131.722960242917367, 1.221033740319498e-08, 1.369353023805047e-08, -2.281725281924531e-09
7.166309200152075, -137.089723160618831, 1.340027651691582e-08, 1.245678515640188e-08, -2.300376915916466e-09
7.243362949390973, -142.457388537218776, 1.441223173308155e-08, 1.107593358646364e-08, -2.310215782062722e-09
7.320429871470145, -147.825966539367101, 1.515541599661938e-08, 9.534285296115960e-09, -2.300173561177297e-09
7.397510112650666, -153.195467348964570, 1.561862022594500e-08, 7.891083704244682e-09, -2.271933317041490e-09
7.474603819416494, -158.565901163346979, 1.577018589960511e-08, 6.191097655038374e-09, -2.222806142138947e-09
7.551711138477113, -163.937278195470014, 1.564843272422474e-08, 4.505660586292969e-09, -2.158806053535842e-09
7.628832216770229, -169.309608674094818, 1.524198398318287e-08, 2.877355468516050e-09, -2.077580627604352e-09
7.705967201464411, -174.682902843974375, 1.455398246214454e-08, 1.354512560266693e-09, -1.977829543207247e-09
7.783116239961839, 179.942829033959327, 1.359830442100608e-08, -1.356868629567278e-11, -1.858654788145033e-09
7.860279479900949, 174.567576682407605, 1.355786667505095e-08, -1.289337013763888e-09, -1.880175079997901e-09
7.937457069159175, 169.191329807516212, 1.329551705536596e-08, -2.538340717988828e-09, -1.887247423279480e-09
8.014649155855700, 163.814078098685968, 1.280632500607945e-08, -3.717169368129680e-09, -1.877573538943667e-09
8.091855888354125, 158.435811228382477, 1.211025781416886e-08, -4.786036687436457e-09, -1.851372994534229e-09
8.169077415265283, 153.056518851945071, 1.128868771959300e-08, -5.737854127150267e-09, -1.817823848482007e-09
8.246313885449958, 147.676190607394972, 1.031628069031148e-08, -6.527683715145349e-09, -1.769280016048226e-09
8.323565448021689, 142.294816115242440, 9.219342973966073e-09, -7.126850486007414e-09, -1.704858061364877e-09
8.400832252349540, 136.912384978293375, 8.030576301026180e-09, -7.511625077201196e-09, -1.623929018394240e-09
8.478114448060861, 131.528886781454645, 6.864819982101960e-09, -7.751389250127166e-09, -1.543404788495980e-09
8.555412185044165, 126.144311091539024, 5.705762601056231e-09, -7.811855926495807e-09, -1.455312887308802e-09
8.632725613451898, 120.758647457069003, 4.563736529007952e-09, -7.668317312306737e-09, -1.354782762716621e-09
8.710054883703330, 115.371885408079564, 3.477338695837986e-09, -7.332542003097286e-09, -1.243272596993239e-09
8.787400146487315, 109.984014455920430, 2.482649163306149e-09, -6.826948355206740e-09, -1.122944962680966e-09
8.864761552765231, 104.595024093057049, 1.604244008315078e-09, -6.160981037500218e-09, -9.929434019311563e-10
8.942139253773814, 99.204903792870965, 8.955098359163198e-10, -5.526047922637051e-09, -8.808636445113354e-10
9.019533401028083, 93.813643009459014, 3.514301097054129e-10, -5.272050307298829e-09, -8.387104743666268e-10
9.096944146324162, 88.421231177431693, -1.420095228357674e-10, -5.152424364541247e-09, -8.253161164881874e-10
9.174371641742333, 83.027657711710532, -6.647372760748928e-10, -5.435540956912246e-09, -8.844109593665785e-10
9.251816039649777, 77.632912007324606, -1.281642847575877e-09, -5.845253630755033e-09, -9.747692558204588e-10
9.329277492703717, 72.236983439205943, -2.098015560038237e-09, -6.549074134873696e-09, -1.129747551394535e-09
9.406756153854216, 66.839861361983921, -3.042769666969062e-09, -7.112976336345099e-09, -1.281700638614744e-09
9.484252176347242, 61.441535109778840, -4.082069737490309e-09, -7.499976731652817e-09, -1.426510547404655e-09
9.561765713727626, 56.041993995994304, -5.187660969853822e-09, -7.703196320808293e-09, -1.564428959731753e-09
9.639296919842025, 50.641227313108708, -6.325019033008175e-09, -7.711510641361330e-09, -1.693949990296976e-09
9.716845948842028, 45.239224332465618, -7.462787279305095e-09, -7.525366967730262e-09, -1.814810948460652e-09
9.794412955187113, 39.835974304063086, -8.616814281506032e-09, -7.188429662324736e-09, -1.937170036063186e-09
9.871998093647688, 34.431466456341980, -9.712798641336880e-09, -6.658330034950827e-09, -2.049293542612205e-09
9.949601519308212, 29.025689995973121, -1.071053255429321e-08, -5.943224595444574e-09, -2.148717341421118e-09
10.027223387570242, 23.618634107643505, -1.157710140178111e-08, -5.062395722167474e-09, -2.234179211535459e-09
10.104863854155516, 18.210287953841302, -1.228903808224885e-08, -4.042875416882133e-09, -2.305559154035803e-09
10.182523075109058, 12.800640674639748, -1.281291790992876e-08, -2.911174195612838e-09, -2.360027226295323e-09
10.260201206802328, 7.389681387479938, -1.316649091554040e-08, -1.707617458600533e-09, -2.403271113485820e-09
10.337898405936397, 1.977399186952545, -1.334006271428290e-08, -4.605768079456341e-10, -2.434866518613272e-09
10.415614829544968, -3.436216855421722, -1.397213484223881e-08, 8.389611044650858e-10, -2.572928666050302e-09
10.493350634997753, -8.851177691412774, -1.474342797732458e-08, 2.295889826155249e-09, -2.763674770629832e-09
10.571105980003471, -14.267494296302960, -1.527994992883033e-08, 3.885579702063221e-09, -2.942344711543552e-09
10.648881022613212, -19.685177669110040, -1.555552672536056e-08, 5.565145249191825e-09, -3.106422037048026e-09
10.726675921223569, -25.104238832811454, -1.552651271683602e-08, 7.274550802757327e-09, -3.248074144673148e-09
10.804490834579910, -30.524688834569787, -1.520233621203727e-08, 8.963686258947851e-09, -3.368006385704692e-09
10.882325921779636, -35.946538745959337, -1.457869003406703e-08, 1.057126883673243e-08, -3.462043562909798e-09
10.960181342275490, -41.369799663194136, -1.369217584452126e-08, 1.205845618279996e-08, -3.533322483362459e-09
11.038057255878819, -46.794482707357069, -1.257326388511146e-08, 1.338658266661594e-08, -3.582531531373994e-09
11.115953822762918, -52.220599024630303, -1.126830721697457e-08, 1.453780346806603e-08, -3.613989000439373e-09
11.193871203466347, -57.648159786527025, -9.789090824123242e-09, 1.545383556221135e-08, -3.620151037833243e-09
11.271809558896269, -63.077176190124526, -8.176145014534797e-09, 1.610016352704503e-08, -3.598958161534805e-09
11.349769050331879, -68.507659458298477, -6.477524374435637e-09, 1.645060245378021e-08, -3.548776048685699e-09
11.427749839427774, -73.939620839958607, -4.749204055591966e-09, 1.649681074612350e-08, -3.470091281129115e-09
11.505752088217296, -79.373071610285791, -3.044858871350821e-09, 1.622787433197691e-08, -3.360939169674511e-09
11.583775959116068, -84.808023070970393, -1.480709172897003e-09, 1.629553532896121e-08, -3.353945545537411e-09
11.661821614925389, -90.244486550451981, 6.887289598653255e-11, 1.614036561543917e-08, -3.331324719627134e-09
11.739889218835724, -95.682473404160589, 1.626786939418056e-09, 1.634890527140126e-08, -3.414345866093017e-09
11.817978934430196, -101.121995014759136, 3.216457042035834e-09, 1.636117021729492e-08, -3.488911296184108e-09
11.896090925688030, -106.563062792387527, 4.951411299078871e-09, 1.664837350767449e-08, -3.659000852179140e-09
11.974225356988226, -112.005688174907974, 6.716015914696342e-09, 1.661797257877648e-08, -3.801390465784356e-09
12.052382393112977, -117.449882628151926, 8.460562464799357e-09, 1.628735763582896e-08, -3.918745518833230e-09
12.130562199251337, -122.895657646168374, 1.012114154984341e-08, 1.564750302960242e-08, -4.005503439510981e-09
12.208764941002764, -128.343024751473735, 1.164833911035659e-08, 1.472660595291411e-08, -4.062628442151072e-09
12.286990784380743, -133.791995495303041, 1.298456708251714e-08, 1.354396849129628e-08, -4.086462824974075e-09
12.365239895816467, -139.242581457862968, 1.417131431196429e-08, 1.221398315716755e-08, -4.101430809742796e-09
12.443512442162463, -144.694794248586049, 1.512335900024979e-08, 1.070999810000018e-08, -4.089191945079111e-09
12.521808590696264, -150.148645506386742, 1.579109116228574e-08, 9.062448743132744e-09, -4.043615411063962e-09
12.600128509124163, -155.604146899918817, 1.616651380510732e-08, 7.332045094440294e-09, -3.967967768465044e-09
12.678472365584902, -161.061310127834531, 1.622682354708380e-08, 5.567928165940457e-09, -3.859389231890786e-09
12.756840328653464, -166.520146919045288, 1.599552672726897e-08, 3.834238016865089e-09, -3.724015014479002e-09
12.835232567344816, -171.980669032983940, 1.547153874091247e-08, 2.179706251294420e-09, -3.559865383928335e-09
12.913649251117706, -177.442888259868795, 1.466527706238739e-08, 6.549465039657718e-10, -3.365825445850181e-09
12.992090549878517, 177.093183579030836, 1.420183682230844e-08, -7.211279415426524e-10, -3.280908885750242e-09
13.070556633985117, 171.627534631127361, 1.401477379176243e-08, -2.062640286272832e-09, -3.288799599511068e-09
13.149047674250680, 166.160153012245900, 1.359895813931059e-08, -3.350254333982237e-09, -3.271838349499704e-09
13.227563841947669, 160.691026806353534, 1.298298555319766e-08, -4.548859649012233e-09, -3.233615498616357e-09
13.306105308811661, 155.220144065286945, 1.218425873460298e-08, -5.624720428889610e-09, -3.173839210880849e-09
13.384672247045394, 149.747492808478285, 1.121891527652629e-08, -6.543335920617252e-09, -3.090425568827304e-09
13.463264829322631, 144.273061022679173, 1.012307714869194e-08, -7.281388513013912e-09, -2.985273804528845e-09
13.541883228792297, 138.796836661682988, 8.925469476702557e-09, -7.814528348353603e-09, -2.857228523617799e-09
13.620527619082351, 133.318807646045258, 7.694224697490246e-09, -8.159544978704866e-09, -2.717480502570887e-09
13.699198174303973, 127.838961862802478, 6.482861510520027e-09, -8.345929665729594e-09, -2.576037233885110e-09
13.777895069055573, 122.357287165188751, 5.272990206341377e-09, -8.322610412070245e-09, -2.415957535402718e-09
13.856618478426848, 116.873771372350731, 4.100963311537965e-09, -8.092619774123370e-09, -2.237902875652486e-09
13.935368578003070, 111.388402269060663, 3.002175835813271e-09, -7.665216687575616e-09, -2.042649616797144e-09
14.014145543869072, 105.901167605427631, 2.015482528402229e-09, -7.074859184486948e-09, -1.836071848248301e-09
